# 迭代步,旋转角度(度),总误差
4139,-34.480663,0.055444
4140,-50.606257,0.025628
4141,-50.827325,0.046380
4142,-48.091027,0.033708
4143,-41.707018,0.030931
4144,-38.862737,0.030020
4145,-42.996708,0.032379
4146,-41.791666,0.062775
4147,-45.258615,0.026250
4148,-42.284418,0.034638
4149,-48.681693,0.090551
4150,-37.076711,0.050286
4151,-39.929079,0.038167
4152,-44.787274,0.029049
4153,-50.841905,0.068757
4154,-44.177597,0.041147
4155,-44.067669,0.042221
4156,-56.546479,0.069391
4157,-43.434627,0.064735
4158,-47.288405,0.036403
4159,-48.663911,0.022737
4160,-26.808950,0.038518
4161,-41.217720,0.030411
4162,-44.128217,0.028326
4163,-48.593910,0.023718
4164,-42.241466,0.037341
4165,-43.385540,0.072765
4166,-39.696727,0.036254
4167,-47.378118,0.070394
4168,-53.986470,0.028721
4169,-48.109096,0.022731
4170,-45.789704,0.043865
4171,-38.647915,0.085449
4172,-42.672402,0.029633
4173,-43.596509,0.021398
4174,-43.453715,0.050014
4175,-47.494913,0.046751
4176,-39.273353,0.025407
4177,-42.517998,0.073612
4178,-45.119236,0.048745
4179,-44.537945,0.055411
4180,-46.631648,0.035227
4181,-48.805825,0.021987
4182,-41.465065,0.036573
4183,-47.197544,0.035349
4184,-48.579659,0.024539
4185,39.925185,0.051185
4186,-56.744709,0.069615
4187,-48.358458,0.028297
4188,-43.073572,0.021905
4189,-43.590875,0.062579
4190,-38.150520,0.028975
4191,-40.885355,0.036806
4192,-38.676266,0.168340
4193,-46.566080,0.022045
4194,-45.857389,0.029209
4195,-44.436410,0.031667
4196,-46.142627,0.068270
4197,-40.240586,0.074558
4198,-40.498574,0.040103
4199,-42.523687,0.095659
4200,-39.783784,0.024063
4201,-46.036580,0.031926
4202,-59.034118,0.047299
4203,-50.374700,0.027261
4204,-46.159532,0.031958
4205,-41.091857,0.111771
4206,-43.774895,0.024837
4207,-39.245878,0.032037
4208,-39.077578,0.099670
4209,-43.662967,0.044308
4210,-48.104140,0.032438
4211,-50.215411,0.058435
4212,-47.465430,0.068320
4213,-44.243509,0.024442
4214,-39.853858,0.048870
4215,-36.685581,0.054859
4216,-42.745367,0.038737
4217,-47.276237,0.101700
4218,-41.547803,0.114730
4219,-39.749836,0.036258
4220,-44.115788,0.023165
4221,-42.600961,0.032736
4222,-47.411121,0.025946
4223,-44.965335,0.078163
4224,-43.596509,0.054879
4225,-51.087614,0.033729
4226,-41.331553,0.097959
4227,-38.240967,0.205993
4228,-58.551212,0.048468
4229,-43.962284,0.053485
4230,-41.704012,0.031182
4231,-43.998263,0.034215
4232,-45.366934,0.032484
4233,-46.735993,0.039860
4234,-38.378470,0.073264
4235,-38.761770,0.056017
4236,-37.747828,0.068312
4237,-46.796868,0.099703
4238,-41.532758,0.094740
4239,-41.707018,0.091713
4240,-49.275079,0.034771
4241,-38.034089,0.027700
4242,-44.059806,0.109755
4243,-37.747828,0.031018
4244,-39.813195,0.028167
4245,-39.216652,0.031827
4246,-46.573807,1.053550
4247,-42.048334,0.044284
4248,-42.678789,0.051142
4249,-39.979440,0.058320
4250,-43.348701,0.036493
4251,-46.460307,0.093372
4252,-39.577041,1.493847
4253,-48.515857,0.681741
4254,-54.363421,0.035648
4255,-48.663911,0.031120
4256,-46.385713,0.041168
4257,-47.303002,0.030698
4258,-45.571296,0.028129
4259,-41.665372,0.026129
4260,-47.493718,0.069944
4261,-42.177841,0.055008
4262,-42.196747,0.030473
4263,-41.278803,1.582542
4264,-35.180157,0.071406
4265,-48.109096,0.040165
4266,-48.682885,0.027816
4267,-43.258125,0.075327
4268,-42.672402,0.037195
4269,-53.290868,0.206980
4270,-52.064910,0.031600
4271,-43.446286,0.109691
4272,-38.588546,0.072896
4273,-43.628146,0.046017
4274,-39.893013,0.046306
4275,-43.822570,0.051343
4276,-51.038131,0.107673
4277,-48.805825,0.178508
4278,-41.450672,0.035785
4279,-45.357013,0.070726
4280,-38.028600,0.033442
4281,39.925185,0.070823
4282,-39.001735,0.058936
4283,-37.695106,0.091001
4284,-40.823850,0.025784
4285,-45.493057,0.236427
4286,-46.963757,0.065171
4287,-47.435588,0.037225
4288,-46.396007,0.026679
4289,-46.566080,0.020962
4290,-54.470709,0.552228
4291,-46.588303,0.027468
4292,-42.232621,0.055824
4293,-41.895134,0.034357
4294,-46.417002,0.030900
4295,-50.220949,0.028362
4296,-50.044602,0.024516
4297,-46.998415,0.062152
4298,-37.915681,0.073037
4299,-42.604371,0.067021
4300,-47.129123,0.274055
4301,-40.746396,0.036986
4302,-42.949892,0.028593
4303,-46.576789,0.024504
4304,-39.077578,0.067313
4305,-40.820556,0.049657
4306,-48.104140,0.066057
4307,-44.643903,0.040248
4308,-43.445721,0.032983
4309,-42.517744,0.145222
4310,-51.006307,0.042346
4311,-41.173467,0.051189
4312,-44.052368,0.047640
4313,-48.537677,0.041764
4314,-44.038135,0.046372
4315,-47.803797,0.030915
4316,-41.391388,0.027524
4317,-52.212103,0.035960
4318,-51.273279,0.025666
4319,-42.423693,0.037095
4320,-41.141139,0.322299
4321,-36.221451,0.125917
4322,-13.361127,1.226375
4323,45.334318,0.099099
4324,-48.071903,0.051117
4325,-43.962284,0.535818
4326,-47.819174,0.053048
4327,-35.288426,3.303834
4328,-32.153826,5.243738
4329,-53.741417,0.063176
4330,-40.227523,0.045979
4331,-50.813641,0.030979
4332,-50.606257,0.197841
4333,-49.438397,0.022864
4334,-41.462069,0.153820
4335,-46.440321,0.031478
4336,-34.222798,0.095179
4337,-57.251461,0.067766
4338,-44.144885,0.209192
4339,-45.258615,0.027544
4340,-42.284418,0.129819
4341,-59.582406,0.723114
4342,-37.076711,0.078558
4343,-47.022847,0.031808
4344,-41.215257,0.051955
4345,-15.862859,6.340475
4346,-42.840281,0.087793
4347,-44.067669,0.028842
4348,-56.546479,0.056470
4349,-48.515857,0.034038
4350,-37.814440,0.028168
4351,-35.271457,0.056487
4352,-42.070571,0.035818
4353,-42.323708,0.031456
4354,-45.571296,0.113512
4355,-39.325928,0.024955
4356,-52.855011,0.045962
4357,-40.207918,0.091242
4358,-48.127518,0.043121
4359,-44.133421,0.032246
4360,-45.040824,0.022690
4361,-54.377018,0.103753
4362,-48.574123,0.038087
4363,-43.360438,0.056988
4364,-45.866339,0.030974
4365,-45.597631,0.030645
4366,-40.708964,0.040112
4367,-47.880998,0.055544
4368,-49.283102,0.113160
4369,-35.120041,0.056936
4370,-39.893013,0.030378
4371,-43.822570,0.091276
4372,-46.631648,0.036719
4373,-49.485041,0.029698
4374,50.281970,0.197756
4375,-37.049891,0.242800
4376,-20.731408,0.048938
4377,-35.785988,0.058676
4378,-43.634733,0.048619
4379,-49.050008,0.030750
4380,-43.073572,0.053197
4381,-47.457190,0.229356
4382,-41.563499,0.055292
4383,-48.368678,0.051143
4384,-46.396007,1.249039
4385,-39.480668,0.063430
4386,-45.857389,0.070099
4387,-35.432063,0.064271
4388,-42.232621,0.089473
4389,-46.790072,0.037364
4390,-44.117830,0.046605
4391,-41.914636,0.067204
4392,-39.783784,0.088375
4393,-49.081592,0.101452
4394,-41.257164,0.128702
4395,-47.669486,0.024599
4396,-50.813641,0.099971
4397,-38.766709,0.032831
4398,-49.483684,0.036407
4399,-19.848655,0.112633
4400,-38.398264,0.062015
4401,-48.688671,0.071273
4402,-40.837242,0.084099
4403,-51.011322,0.170454
4404,-43.424439,0.117084
4405,-50.348894,0.040449
4406,-40.792477,0.059308
4407,-45.226956,0.029729
4408,-45.082961,0.030333
4409,-46.962309,0.496862
4410,-44.038135,0.034941
4411,-38.768444,2.350295
4412,-38.915895,0.037159
4413,-47.610916,0.125079
4414,-44.145911,0.114920
4415,-50.005906,0.100941
4416,-44.604552,0.057216
4417,-50.569282,0.034268
4418,-46.572493,0.025094
4419,-49.675155,0.063050
4420,-48.071903,0.051361
4421,-40.152184,0.028799
4422,-40.445790,0.141012
4423,-51.136042,0.025179
4424,-47.693123,0.026731
4425,-45.946869,0.033145
4426,-48.089846,0.030514
4427,-43.114615,0.025327
4428,-50.606257,0.033657
4429,46.822201,0.381688
4430,-48.091027,0.035762
4431,-45.842793,0.030351
4432,-43.952441,0.027711
4433,-45.032665,0.096320
4434,-41.250588,0.087774
4435,-40.163442,0.080964
4436,-42.284418,0.026156
4437,-43.852352,0.027316
4438,-47.576085,0.044349
4439,-40.897386,0.044731
4440,-41.467731,0.026718
4441,-50.841905,0.061411
4442,-44.177597,0.049202
4443,-44.067669,0.033006
4444,-56.546479,0.040176
4445,-42.146386,0.050420
4446,-47.121400,0.023544
4447,-49.069391,0.028719
4448,-43.528886,0.034400
4449,-49.042386,0.101664
4450,-45.571296,0.022281
4451,-45.432282,0.079689
4452,-29.766480,0.052833
4453,-40.207918,0.035067
4454,-50.540432,0.027540
4455,-42.009404,0.107503
4456,-49.574116,0.057764
4457,-38.821367,0.057256
4458,-48.937930,0.045867
4459,-43.576873,0.028519
4460,-45.646015,0.024743
4461,-41.872980,0.050762
4462,-48.444962,0.056470
4463,-51.160672,0.073658
4464,-44.293316,0.026040
4465,-43.194110,0.140633
4466,-47.834845,0.051704
4467,-36.190445,0.089247
4468,-46.631648,0.122706
4469,-53.397386,0.059087
4470,-47.743733,0.112016
4471,-47.576085,0.026832
4472,-47.459844,0.609960
4473,39.925185,0.075119
4474,-45.388867,0.035488
4475,-34.776768,0.045383
4476,-43.185396,0.064050
4477,-48.343946,0.055173
4478,-46.269816,0.032947
4479,-48.097574,0.042917
4480,-46.667889,0.062084
4481,-43.596509,0.045113
4482,-48.755868,0.069142
4483,-44.905342,0.030151
4484,-49.278495,0.076376
4485,-44.379054,0.101393
4486,9.564459,0.097471
4487,-42.989797,0.092614
4488,-50.019409,0.035158
4489,-45.153288,0.025178
4490,-48.735580,0.029570
4491,-50.968976,0.080469
4492,-43.846177,0.088026
4493,-41.091857,0.037923
4494,-50.543519,0.040006
4495,-46.576789,4.185821
4496,-39.077578,0.073176
4497,-47.438097,0.030398
4498,-49.263539,0.056285
4499,-30.875894,0.457780
4500,-45.007182,0.032756
4501,-49.984025,0.106164
4502,51.989689,0.075836
4503,-45.226956,0.031153
4504,-40.572011,0.062322
4505,-46.057724,0.024444
4506,-48.994100,0.029669
4507,-46.137988,0.130848
4508,-56.345557,0.803816
4509,-47.610916,0.090751
4510,-44.379054,0.037761
4511,-48.407117,0.101280
4512,-46.331257,0.023730
4513,-45.737423,0.030969
4514,-46.703710,0.046832
4515,-49.675155,0.037347
4516,-50.848686,0.077448
4517,-43.962284,0.058796
4518,-51.245925,0.028814
4519,-46.522804,0.047752
4520,-50.066380,0.030039
4521,-49.249580,0.038150
4522,-47.196190,0.039915
4523,-42.446555,0.033485
4524,-43.103071,0.058040
4525,-49.438397,0.023386
4526,-41.754790,0.023183
4527,11.595049,0.108774
4528,-55.253610,0.044680
4529,-44.685576,0.037477
4530,-49.767591,0.083409
4531,-45.881472,0.024448
4532,-42.284418,0.027967
4533,-53.888681,0.054714
4534,-42.811774,0.037545
4535,-48.899882,0.147560
4536,-51.935313,0.025800
4537,-50.841905,0.061434
4538,-44.177597,0.049131
4539,-48.393606,0.765132
4540,-56.546479,0.047126
4541,-43.934242,0.035761
4542,-47.121400,0.032128
4543,-45.621982,0.042801
4544,-47.971449,0.025936
4545,-41.217720,0.030467
4546,-39.251375,0.025363
4547,-50.436499,0.035436
4548,-43.611995,0.038999
4549,-42.613149,0.065690
4550,-46.370743,0.105739
4551,-59.728148,0.047236
4552,-45.040824,0.128046
4553,-46.575809,0.023620
4554,-53.319632,0.032989
4555,-37.954543,2.399648
4556,-50.261551,0.032524
4557,-45.059425,0.048331
4558,-46.523986,0.043097
4559,-43.446286,0.041656
4560,-38.848139,0.041966
4561,-45.972525,0.059710
4562,-45.254652,0.022721
4563,-43.822570,0.047092
4564,-45.805744,0.072914
4565,-48.805825,0.030656
4566,-46.962831,0.029995
4567,-38.027097,0.030386
4568,-49.349229,0.028189
4569,-46.739721,0.067355
4570,-46.750163,0.137992
4571,-48.358458,0.033736
4572,-43.073572,0.033301
4573,-58.837583,0.665818
4574,-41.694382,0.059156
4575,-34.862118,0.047065
4576,-46.406187,1.148067
4577,-43.626658,0.111587
4578,-45.548624,0.038064
4579,-48.197628,0.116481
4580,-52.135946,0.081092
4581,-41.570496,0.022737
4582,-45.581855,0.047255
4583,-42.877012,0.025096
4584,-47.947649,0.054222
4585,-50.451680,0.036025
4586,-43.878945,0.037546
4587,-45.978945,0.036714
4588,-42.022567,0.028869
4589,-52.638567,0.035186
4590,-48.899882,0.051448
4591,-46.576789,0.022190
4592,-39.077578,0.130608
4593,-47.438097,0.088569
4594,-46.218988,0.023313
4595,-53.419324,0.329846
4596,-43.659412,0.057307
4597,-43.990367,0.028256
4598,-40.361516,0.025666
4599,-45.226956,0.041770
4600,-50.037231,0.052043
4601,-45.274433,0.088579
4602,-44.038135,0.042062
4603,-45.909039,0.048024
4604,-47.790743,0.104036
4605,-46.288355,0.099802
4606,-46.744835,0.082148
4607,-51.649473,0.042461
4608,-46.404586,0.022889
4609,-52.698740,0.036505
4610,-46.775304,0.031023
4611,-46.669134,0.041661
4612,-46.658488,0.056742
4613,-48.985711,0.024930
4614,-47.963440,1.743369
4615,-46.381450,0.032356
4616,-50.105420,0.054813
4617,-49.632371,0.084696
4618,-45.832169,0.029371
4619,-43.991592,0.026991
4620,-46.442061,0.034519
4621,-43.536991,0.026526
4622,-45.842007,0.022656
4623,-46.461403,0.026682
4624,-47.168646,0.038797
4625,-43.480492,0.047553
4626,-18.262673,0.057752
4627,-44.983122,0.137332
4628,12.858524,0.105740
4629,-45.887726,0.024547
4630,-37.076711,0.025219
4631,-46.364927,0.034332
4632,-48.985142,0.032986
4633,-47.649550,0.025243
4634,-44.096682,0.043364
4635,-43.747417,0.055547
4636,-46.851564,0.059912
4637,-48.515857,0.032554
4638,-49.347559,0.046640
4639,-44.465114,0.035061
4640,-47.971449,0.061300
4641,-41.891130,0.073396
4642,-45.571296,0.022477
4643,-52.034088,0.028088
4644,-50.361178,0.097989
4645,-46.659707,0.032200
4646,-51.860106,1.272663
4647,-47.312563,0.034312
4648,-45.006833,0.027347
4649,-42.556662,0.023698
4650,-42.586216,0.031414
4651,-40.544159,0.053376
4652,-45.697546,0.020450
4653,-42.022046,0.039250
4654,-44.547472,0.040292
4655,-48.929341,0.056301
4656,-45.587884,0.026450
4657,-51.194293,0.117591
4658,-44.134428,0.033739
4659,-50.903434,0.086630
4660,-44.661989,0.104973
4661,-46.546134,0.028302
4662,-43.765286,0.028600
4663,-47.197544,0.025293
4664,-49.047618,0.048623
4665,-41.551314,0.084836
4666,-49.372638,0.088803
4667,-47.200443,0.043191
4668,-51.607526,0.025675
4669,-40.849878,0.030443
4670,-46.417738,0.032194
4671,-46.613185,0.063115
4672,-44.617344,0.023550
4673,-45.062561,0.021991
4674,-45.857389,0.114076
4675,-44.020712,0.056070
4676,-47.193997,0.040483
4677,-48.740231,0.051219
4678,-45.581855,0.027962
4679,-42.422935,0.082532
4680,-40.335416,0.137661
4681,-41.902447,0.031791
4682,-48.413725,0.036387
4683,-44.816681,0.070209
4684,-44.432700,0.097578
4685,-48.691683,0.040401
4686,-47.315961,0.170349
4687,-51.767620,0.044561
4688,-45.036791,0.034655
4689,-47.438097,0.043903
4690,-39.602935,0.031257
4691,-26.304460,0.188489
4692,-49.627486,0.042245
4693,-44.243509,0.037004
4694,-50.231628,0.034005
4695,-41.243147,0.023045
4696,-48.504346,0.095321
4697,-50.545034,0.043255
4698,-50.403112,0.137326
4699,-43.893854,0.044166
4700,-49.866208,0.045912
4701,-48.209934,0.115824
4702,-48.655750,0.049826
4703,-49.144091,0.031333
4704,-48.399287,0.099858
4705,-39.095838,0.028476
4706,21.284518,0.079754
4707,-45.351853,0.047237
4708,-48.279495,0.211934
4709,-46.876472,0.029491
4710,-53.608094,0.032805
4711,-39.948768,0.043949
4712,-39.738383,0.045480
4713,-49.249580,0.082714
4714,-41.886563,0.030336
4715,-43.108620,0.026515
4716,18.781744,0.066182
4717,-49.438397,0.036414
4718,-48.187022,0.025113
4719,-46.461403,0.031478
4720,-44.099616,0.038185
4721,-43.991236,0.029144
4722,-43.623221,0.076796
4723,-44.813969,0.123875
4724,-47.103239,0.086496
4725,-46.554595,0.065496
4726,-47.731510,0.036028
4727,-40.897386,0.059611
4728,-51.153494,0.026614
4729,-47.649550,0.023939
4730,-44.544924,0.096528
4731,-43.689890,0.042653
4732,-47.380794,0.038816
4733,-48.515857,0.030035
4734,-47.105884,0.027075
4735,-48.663911,0.028730
4736,-46.615999,0.026643
4737,-47.353353,0.025188
4738,-45.571296,0.032121
4739,-48.593910,0.028426
4740,-43.611995,0.027210
4741,-40.207918,0.034668
4742,-50.329493,0.034869
4743,-40.879524,0.083942
4744,-31.776978,0.048791
4745,-48.109096,0.078096
4746,-46.125397,0.022406
4747,-44.832675,0.032355
4748,-48.216775,0.035262
4749,-44.820245,0.091771
4750,-43.618358,0.096137
4751,-57.568404,0.112752
4752,-49.493253,0.033970
4753,-56.209115,0.127070
4754,-45.254652,0.055976
4755,-43.822570,0.095929
4756,-46.631648,0.034276
4757,-45.054391,0.073658
4758,-46.121368,0.036640
4759,-47.481823,0.024079
4760,-47.094602,0.110684
4761,-48.536003,0.041856
4762,-44.261203,0.088440
4763,-50.306553,0.026583
4764,-45.421734,0.031056
4765,-48.116034,0.032534
4766,-47.033316,0.044105
4767,-43.423602,0.039500
4768,-50.492062,0.026895
4769,-43.596509,0.024250
4770,-45.184179,0.040417
4771,-42.123884,0.038591
4772,-43.042338,0.108695
4773,-42.258232,0.026938
4774,-43.712212,0.025503
4775,-42.422935,0.028370
4776,-51.943404,0.028570
4777,-46.189775,0.024826
4778,-44.405910,0.049500
4779,-43.380011,0.099157
4780,-42.022567,0.033751
4781,-42.456192,0.034728
4782,-45.211961,0.101524
4783,-46.576789,0.098863
4784,-59.389485,0.059053
4785,-44.140494,0.025992
4786,-43.277057,0.048598
4787,-44.741764,0.031835
4788,-43.534857,0.078360
4789,-43.925491,0.021041
4790,-45.681703,0.044563
4791,-43.580495,0.022791
4792,-52.377834,0.052500
4793,-44.115989,0.033611
4794,-44.038135,0.076863
4795,-46.315894,0.051257
4796,-46.655015,0.021182
4797,-41.645816,0.027410
4798,-49.768945,0.100692
4799,-48.868921,0.056380
4800,-46.125467,0.020261
4801,-48.121288,0.050902
4802,-43.930514,0.129347
4803,-46.939159,0.067168
4804,-45.257232,0.068784
4805,-43.905336,0.088756
4806,-41.989942,0.104357
4807,-46.522804,0.072877
4808,-46.452181,0.041795
4809,-45.024945,0.022335
4810,-42.105576,0.030405
4811,-46.366970,0.024816
4812,-45.257232,0.251044
4813,-49.504230,0.063950
4814,-42.954006,0.029779
4815,-43.292077,0.043249
4816,-22.845715,0.057307
4817,-48.651348,0.054735
4818,-18.262673,0.106321
4819,-41.951432,0.023066
4820,-45.441928,0.059180
4821,-45.236478,0.024237
4822,-46.091574,0.040313
4823,-48.662810,0.084832
4824,-51.935313,0.103535
4825,-43.707199,0.023719
4826,-48.116779,0.140060
4827,-40.789328,0.026090
4828,-45.438241,0.051087
4829,-48.515857,0.087596
4830,-47.834221,0.024868
4831,-42.834997,0.024271
4832,-45.394993,0.023883
4833,-43.374016,0.034764
4834,-45.571296,0.102811
4835,-46.803151,0.033930
4836,-47.808870,0.031210
4837,-43.497769,0.043607
4838,-45.322873,0.042799
4839,-45.290904,0.038431
4840,-45.040824,0.153736
4841,-49.134192,0.025412
4842,-47.973657,0.041120
4843,-44.007110,0.051878
4844,-44.732809,0.025248
4845,-48.335816,0.036694
4846,-50.008752,0.055911
4847,-43.600972,0.042569
4848,-43.670724,0.041826
4849,-42.919230,0.101819
4850,-45.254652,0.038386
4851,-50.596650,0.044579
4852,-46.918428,0.078507
4853,-50.574698,0.054997
4854,-43.038935,0.128850
4855,-47.481823,0.030715
4856,-48.579659,0.033559
4857,-41.075886,0.037895
4858,-50.167425,0.044175
4859,-49.611487,0.049546
4860,-39.717926,0.032471
4861,-35.974051,0.071653
4862,-48.218620,0.033544
4863,-51.859412,0.060131
4864,-46.392426,0.032216
4865,-49.520550,0.105292
4866,-45.857389,0.083981
4867,-46.980594,0.024680
4868,-48.238946,0.028196
4869,-48.233836,0.084925
4870,-45.581855,0.054630
4871,-2.008551,1.516695
4872,-43.288038,0.032876
4873,-49.081592,0.077078
4874,-49.296855,0.033889
4875,-47.277758,0.033650
4876,-46.850949,0.030961
4877,-44.868718,0.067796
4878,-39.814569,0.038990
4879,-42.867654,0.036639
4880,-48.332963,0.047711
4881,-45.788525,0.028929
4882,-43.346271,0.025439
4883,-44.741764,0.052827
4884,-57.400022,0.065514
4885,-52.289571,0.059051
4886,-43.682755,0.033684
4887,-47.361547,0.040929
4888,-45.697546,0.091006
4889,-49.845887,0.096950
4890,-44.038135,0.060387
4891,-44.661626,0.039097
4892,-48.286955,0.093958
4893,-45.760790,0.058812
4894,-43.650337,0.044792
4895,-44.447116,0.043562
4896,-46.125467,0.020261
4897,-46.125467,0.020261
4898,-46.125434,0.402218
4899,-46.125434,0.402218
4900,-46.125466,0.021706
4901,-46.125466,0.021706
4902,-46.125467,0.020147
4903,-46.125467,0.020147
4904,-46.125466,0.020146
4905,-46.125466,0.020146
4906,-46.125465,0.020145
4907,-46.125465,0.020145
4908,-46.125461,0.020142
4909,-46.125461,0.020142
4910,-46.125449,0.020134
4911,-46.125449,0.020134
4912,-46.125417,0.020114
4913,-46.125417,0.020114
4914,-46.125332,0.020063
4915,-46.125332,0.020063
4916,-46.125126,0.019944
4917,-46.125126,0.019944
4918,-46.124702,0.019717
4919,-46.124702,0.019717
4920,-46.124149,0.019452
4921,-46.124149,0.019452
4922,-46.123853,0.019304
4923,-46.123853,0.019304
4924,-46.123789,0.019273
4925,-46.123789,0.019273
4926,-46.123794,0.019268
4927,-46.123794,0.019268
4928,-46.123866,0.019252
4929,-46.123866,0.019252
4930,-46.123978,0.019238
4931,-46.123978,0.019238
4932,-46.124082,0.019230
4933,-46.124082,0.019230
4934,-46.124098,0.019229
4935,-46.124098,0.019229
4936,-46.124094,0.019229
4937,-46.124094,0.019229
4938,-46.124090,0.019229
4939,-46.124090,0.019229
4940,-46.124070,0.019229
4941,-46.124070,0.019229
4942,-46.124027,0.019228
4943,-46.124027,0.019228
4944,-46.123908,0.019227
4945,-46.123908,0.019227
4946,-46.123624,0.019225
4947,-46.123624,0.019225
4948,-46.122994,0.019219
4949,-46.122994,0.019219
4950,-46.121912,0.019210
4951,-46.121912,0.019210
4952,-46.120764,0.019202
4953,-46.120764,0.019202
4954,-46.120471,0.019199
4955,-46.120471,0.019199
4956,-46.120611,0.019199
4957,-46.120611,0.019199
4958,-46.120675,0.019199
4959,-46.120675,0.019199
4960,-46.120691,0.019199
4961,-46.120691,0.019199
4962,-46.120687,0.019199
4963,-46.120687,0.019199
4964,-46.120672,0.019199
4965,-46.120672,0.019199
4966,-46.120627,0.019199
4967,-46.120627,0.019199
4968,-46.120521,0.019198
4969,-46.120521,0.019198
4970,-46.120252,0.019198
4971,-46.120252,0.019198
4972,-46.119607,0.019198
4973,-46.119607,0.019198
4974,-46.118178,0.019196
4975,-46.118178,0.019196
4976,-46.115775,0.019194
4977,-46.115775,0.019194
4978,-46.113006,0.019190
4979,-46.113006,0.019190
4980,-46.110349,0.019184
4981,-46.110349,0.019184
4982,-46.107511,0.019184
4983,-46.107511,0.019184
4984,-46.109059,0.019183
4985,-46.109059,0.019183
4986,-46.106783,0.019180
4987,-46.106783,0.019180
4988,-46.106283,0.019180
4989,-46.106283,0.019180
4990,-46.104233,0.019179
4991,-46.104233,0.019179
4992,-46.102600,0.019178
4993,-46.102600,0.019178
4994,-46.100270,0.019177
4995,-46.100270,0.019177
4996,-46.099736,0.019177
4997,-46.099736,0.019177
4998,-46.099260,0.019177
4999,-46.099260,0.019177
5000,-46.099054,0.019177
5001,-46.099054,0.019177
5002,-46.098765,0.019177
5003,-46.098765,0.019177
5004,-46.095575,0.019176
5005,-46.095575,0.019176
5006,-46.082524,0.019190
5007,-46.082524,0.019190
5008,-46.092246,0.019175
5009,-46.092246,0.019175
5010,-46.078508,0.019192
5011,-46.078508,0.019192
5012,-46.088695,0.019173
5013,-46.088695,0.019173
5014,-46.079100,0.019171
5015,-46.079100,0.019171
5016,-46.083967,0.019170
5017,-46.083967,0.019170
5018,-46.072317,0.019161
5019,-46.072317,0.019161
5020,-46.066678,0.019168
5021,-46.066678,0.019168
5022,-46.070136,0.019156
5023,-46.070136,0.019156
5024,-46.062998,0.019152
5025,-46.062998,0.019152
5026,-46.062583,0.019150
5027,-46.062583,0.019150
5028,-46.061671,0.019148
5029,-46.061671,0.019148
5030,-46.053858,0.019256
5031,-46.053858,0.019256
5032,-46.060923,0.019148
5033,-46.060923,0.019148
5034,-46.062084,0.019147
5035,-46.062084,0.019147
5036,-46.060456,0.019146
5037,-46.060456,0.019146
5038,-46.044114,0.019209
5039,-46.044114,0.019209
5040,-46.057000,0.019144
5041,-46.057000,0.019144
5042,-46.052317,0.019142
5043,-46.052317,0.019142
5044,-46.051489,0.019141
5045,-46.051489,0.019141
5046,-46.048726,0.019139
5047,-46.048726,0.019139
5048,-46.043304,0.019141
5049,-46.043304,0.019141
5050,-46.046628,0.019139
5051,-46.046628,0.019139
5052,-46.045507,0.019138
5053,-46.045507,0.019138
5054,-46.043242,0.019136
5055,-46.043242,0.019136
5056,-46.038938,0.019134
5057,-46.038938,0.019134
5058,-46.028523,0.019164
5059,-46.028523,0.019164
5060,-46.037299,0.019133
5061,-46.037299,0.019133
5062,-46.032172,0.019132
5063,-46.032172,0.019132
5064,-46.032328,0.019131
5065,-46.032328,0.019131
5066,-46.029967,0.019130
5067,-46.029967,0.019130
5068,-46.022590,0.019137
5069,-46.022590,0.019137
5070,-46.028289,0.019129
5071,-46.028289,0.019129
5072,-46.026488,0.019129
5073,-46.026488,0.019129
5074,-46.024073,0.019128
5075,-46.024073,0.019128
5076,-46.020555,0.019126
5077,-46.020555,0.019126
5078,-46.014795,0.019125
5079,-46.014795,0.019125
5080,-45.994486,0.019269
5081,-45.994486,0.019269
5082,-46.011701,0.019124
5083,-46.011701,0.019124
5084,-46.009424,0.019124
5085,-46.009424,0.019124
5086,-46.009899,0.019123
5087,-46.009899,0.019123
5088,-46.008856,0.019122
5089,-46.008856,0.019122
5090,-46.006639,0.019121
5091,-46.006639,0.019121
5092,-46.005841,0.019121
5093,-46.005841,0.019121
5094,-46.005171,0.019121
5095,-46.005171,0.019121
5096,-46.005326,0.019121
5097,-46.005326,0.019121
5098,-46.004234,0.019121
5099,-46.004234,0.019121
5100,-45.998934,0.019120
5101,-45.998934,0.019120
5102,-45.997202,0.019120
5103,-45.997202,0.019120
5104,-45.998306,0.019120
5105,-45.998306,0.019120
5106,-45.997524,0.019119
5107,-45.997524,0.019119
5108,-45.991865,0.019119
5109,-45.991865,0.019119
5110,-45.993289,0.019118
5111,-45.993288,0.019118
5112,-45.990839,0.019118
5113,-45.990839,0.019118
5114,-45.983027,0.019118
5115,-45.983027,0.019118
5116,-45.987551,0.019118
5117,-45.987551,0.019118
5118,-45.984558,0.019117
5119,-45.984558,0.019117
5120,-45.814637,0.023801
5121,-45.814637,0.023801
5122,-45.975988,0.019118
5123,-45.975988,0.019118
5124,-45.982392,0.019117
5125,-45.982392,0.019117
5126,-45.976873,0.019117
5127,-45.976873,0.019117
5128,-45.961042,0.019117
5129,-45.961042,0.019117
5130,-45.969259,0.019116
5131,-45.969259,0.019116
5132,-45.957374,0.019115
5133,-45.957374,0.019115
5134,-45.883539,0.019115
5135,-45.883539,0.019115
5136,-45.891028,0.019113
5137,-45.891028,0.019113
