X(mm),Y(mm),Velocity(mm/s)
39.748,-9.560,8.368379
40.755,-9.560,8.501783
41.761,-9.560,8.644707
42.767,-9.560,8.796927
43.774,-9.560,8.958025
44.780,-9.560,9.127454
45.786,-9.560,9.304608
46.792,-9.560,9.488921
47.799,-9.560,9.680004
48.805,-9.560,9.877805
49.811,-9.560,10.082739
50.818,-9.560,10.295752
51.824,-9.560,10.518277
52.830,-9.560,10.751919
53.836,-9.560,10.997709
54.843,-9.560,11.255333
55.849,-9.560,11.523107
56.855,-9.560,11.798575
57.862,-9.560,12.079044
58.868,-9.560,12.361873
59.874,-9.560,12.644667
60.881,-9.560,12.925399
61.887,-9.560,13.202439
62.893,-9.560,13.474501
63.899,-9.560,13.740572
64.906,-9.560,13.999842
65.912,-9.560,14.251653
66.918,-9.560,14.495473
67.925,-9.560,14.730881
68.931,-9.560,14.957963
69.937,-9.560,15.179471
70.943,-9.560,15.400983
71.950,-9.560,15.628315
72.956,-9.560,359.689903
73.962,-9.560,118.346398
74.969,-9.560,16.431313
75.975,-9.560,500.000000
76.981,-9.560,500.000000
77.987,-9.560,500.000000
78.994,-9.560,500.000000
80.000,-9.560,500.000000
-80.000,-10.566,500.000000
-78.994,-10.566,500.000000
-77.987,-10.566,500.000000
-76.981,-10.566,500.000000
-75.975,-10.566,500.000000
-74.969,-10.566,18.392210
-73.962,-10.566,87.336560
-72.956,-10.566,327.337054
-71.950,-10.566,18.884466
-70.943,-10.566,19.413463
-69.937,-10.566,19.986615
-68.931,-10.566,20.554675
-67.925,-10.566,21.077972
-66.918,-10.566,21.495825
-65.912,-10.566,21.734509
-64.906,-10.566,21.722701
-63.899,-10.566,21.411741
-62.893,-10.566,20.791012
-61.887,-10.566,19.900291
-60.881,-10.566,18.821557
-59.874,-10.566,17.650805
-58.868,-10.566,16.471037
-57.862,-10.566,15.340595
-56.855,-10.566,14.293814
-55.849,-10.566,13.346736
-54.843,-10.566,12.503574
-53.836,-10.566,11.762075
-52.830,-10.566,11.116961
-51.824,-10.566,10.561731
-50.818,-10.566,10.089253
-49.811,-10.566,9.691319
-48.805,-10.566,9.357847
-47.799,-10.566,9.077224
-46.792,-10.566,8.838004
-45.786,-10.566,8.630385
-44.780,-10.566,8.446685
-43.774,-10.566,8.281258
-42.767,-10.566,8.130291
-41.761,-10.566,7.991509
-40.755,-10.566,7.863786
-39.748,-10.566,7.746733
-38.742,-10.566,7.640348
-37.736,-10.566,7.544715
-36.730,-10.566,7.459731
-35.723,-10.566,7.384882
-34.717,-10.566,7.319229
-33.711,-10.566,7.261600
-32.704,-10.566,7.210798
-31.698,-10.566,7.165711
-30.692,-10.566,7.125360
-29.686,-10.566,7.088909
-28.679,-10.566,7.055641
-27.673,-10.566,7.024929
-26.667,-10.566,6.996210
-25.660,-10.566,6.968984
-24.654,-10.566,6.942842
-23.648,-10.566,6.917522
-22.642,-10.566,6.892961
-21.635,-10.566,6.869274
-20.629,-10.566,6.846664
-19.623,-10.566,6.825348
-18.616,-10.566,6.805511
-17.610,-10.566,6.787292
-16.604,-10.566,6.770780
-15.597,-10.566,6.756026
-14.591,-10.566,6.743053
-13.585,-10.566,6.731873
-12.579,-10.566,6.722488
-11.572,-10.566,6.714883
-10.566,-10.566,6.709011
-9.560,-10.566,6.704777
-8.553,-10.566,6.702055
-7.547,-10.566,6.700712
-6.541,-10.566,6.700637
-5.535,-10.566,6.701752
-4.528,-10.566,6.704019
-3.522,-10.566,6.707447
-2.516,-10.566,6.712093
-1.509,-10.566,6.718048
-0.503,-10.566,6.725433
0.503,-10.566,6.734370
1.509,-10.566,6.744958
2.516,-10.566,6.757231
3.522,-10.566,6.771140
4.528,-10.566,6.786561
5.535,-10.566,6.803322
6.541,-10.566,6.821228
7.547,-10.566,6.840068
8.553,-10.566,6.859638
9.560,-10.566,6.879754
10.566,-10.566,6.900271
11.572,-10.566,6.921104
12.579,-10.566,6.942242
13.585,-10.566,6.963754
14.591,-10.566,6.985766
15.597,-10.566,7.008401
16.604,-10.566,7.031763
17.610,-10.566,7.055965
18.616,-10.566,7.081178
19.623,-10.566,7.107634
20.629,-10.566,7.135618
21.635,-10.566,7.165439
22.642,-10.566,7.197405
23.648,-10.566,7.231796
24.654,-10.566,7.268847
25.660,-10.566,7.308749
26.667,-10.566,7.351672
27.673,-10.566,7.397828
28.679,-10.566,7.447552
29.686,-10.566,7.501319
30.692,-10.566,7.559699
31.698,-10.566,7.623296
32.704,-10.566,7.692723
33.711,-10.566,7.768595
34.717,-10.566,7.851529
35.723,-10.566,7.942146
36.730,-10.566,8.041073
37.736,-10.566,8.148927
38.742,-10.566,8.266287
39.748,-10.566,8.393635
40.755,-10.566,8.531284
41.761,-10.566,8.679301
42.767,-10.566,8.837488
43.774,-10.566,9.005419
44.780,-10.566,9.182507
45.786,-10.566,9.368077
46.792,-10.566,9.561474
47.799,-10.566,9.762200
48.805,-10.566,9.970075
49.811,-10.566,10.185361
50.818,-10.566,10.408821
51.824,-10.566,10.641645
52.830,-10.566,10.885136
53.836,-10.566,11.140053
54.843,-10.566,11.405975
55.849,-10.566,11.681267
56.855,-10.566,11.963560
57.862,-10.566,12.250207
58.868,-10.566,12.538573
59.874,-10.566,12.826234
60.881,-10.566,13.111126
61.887,-10.566,13.391593
62.893,-10.566,13.666337
63.899,-10.566,13.934351
64.906,-10.566,14.194847
65.912,-10.566,14.447212
66.918,-10.566,14.690960
67.925,-10.566,14.925731
68.931,-10.566,15.151680
69.937,-10.566,15.371663
70.943,-10.566,15.591408
71.950,-10.566,15.816869
72.956,-10.566,326.474435
73.962,-10.566,85.684833
74.969,-10.566,16.615046
75.975,-10.566,500.000000
76.981,-10.566,500.000000
77.987,-10.566,500.000000
78.994,-10.566,500.000000
80.000,-10.566,500.000000
-80.000,-11.572,500.000000
-78.994,-11.572,500.000000
-77.987,-11.572,500.000000
-76.981,-11.572,500.000000
-75.975,-11.572,500.000000
-74.969,-11.572,17.692515
-73.962,-11.572,50.780527
-72.956,-11.572,290.655820
-71.950,-11.572,18.048468
-70.943,-11.572,18.516065
-69.937,-11.572,19.029852
-68.931,-11.572,19.546623
-67.925,-11.572,20.033045
-66.918,-11.572,20.436230
-65.912,-11.572,20.689997
-64.906,-11.572,20.728344
-63.899,-11.572,20.504190
-62.893,-11.572,20.002984
-61.887,-11.572,19.253428
-60.881,-11.572,18.321562
-59.874,-11.572,17.288931
-58.868,-11.572,16.229960
-57.862,-11.572,15.200170
-56.855,-11.572,14.234603
-55.849,-11.572,13.351526
-54.843,-11.572,12.557695
-53.836,-11.572,11.853144
-52.830,-11.572,11.234461
-51.824,-11.572,10.696565
-50.818,-11.572,10.233342
-49.811,-11.572,9.837474
-48.805,-11.572,9.500077
-47.799,-11.572,9.211122
-46.792,-11.572,8.960759
-45.786,-11.572,8.740471
-44.780,-11.572,8.543518
-43.774,-11.572,8.364942
-42.767,-11.572,8.201425
-41.761,-11.572,8.051050
-40.755,-11.572,7.912946
-39.748,-11.572,7.786903
-38.742,-11.572,7.673019
-37.736,-11.572,7.571382
-36.730,-11.572,7.481812
-35.723,-11.572,7.403693
-34.717,-11.572,7.335975
-33.711,-11.572,7.277345
-32.704,-11.572,7.226425
-31.698,-11.572,7.181899
-30.692,-11.572,7.142580
-29.686,-11.572,7.107432
-28.679,-11.572,7.075558
-27.673,-11.572,7.046172
-26.667,-11.572,7.018575
-25.660,-11.572,6.992170
-24.654,-11.572,6.966496
-23.648,-11.572,6.941275
-22.642,-11.572,6.916449
-21.635,-11.572,6.892150
-20.629,-11.572,6.868624
-19.623,-11.572,6.846148
-18.616,-11.572,6.824983
-17.610,-11.572,6.805342
-16.604,-11.572,6.787385
-15.597,-11.572,6.771224
-14.591,-11.572,6.756934
-13.585,-11.572,6.744564
-12.579,-11.572,6.734140
-11.572,-11.572,6.725657
-10.566,-11.572,6.719068
-9.560,-11.572,6.714274
-8.553,-11.572,6.711142
-7.547,-11.572,6.709525
-6.541,-11.572,6.709290
-5.535,-11.572,6.710334
-4.528,-11.572,6.712590
-3.522,-11.572,6.716039
-2.516,-11.572,6.720710
-1.509,-11.572,6.726673
-0.503,-11.572,6.734025
0.503,-11.572,6.742869
1.509,-11.572,6.753285
2.516,-11.572,6.765302
3.522,-11.572,6.778876
4.528,-11.572,6.793903
5.535,-11.572,6.810239
6.541,-11.572,6.827718
7.547,-11.572,6.846161
8.553,-11.572,6.865396
9.560,-11.572,6.885260
10.566,-11.572,6.905620
11.572,-11.572,6.926385
12.579,-11.572,6.947521
13.585,-11.572,6.969065
14.591,-11.572,6.991107
15.597,-11.572,7.013765
16.604,-11.572,7.037166
17.610,-11.572,7.061462
18.616,-11.572,7.086854
19.623,-11.572,7.113588
20.629,-11.572,7.141940
21.635,-11.572,7.172197
22.642,-11.572,7.204636
23.648,-11.572,7.239507
24.654,-11.572,7.277023
25.660,-11.572,7.317369
26.667,-11.572,7.360729
27.673,-11.572,7.407339
28.679,-11.572,7.457542
29.686,-11.572,7.511808
30.692,-11.572,7.570704
31.698,-11.572,7.634851
32.704,-11.572,7.704901
33.711,-11.572,7.781538
34.717,-11.572,7.865469
35.723,-11.572,7.957426
36.730,-11.572,8.058166
37.736,-11.572,8.168445
38.742,-11.572,8.288975
39.748,-11.572,8.420355
40.755,-11.572,8.562986
41.761,-11.572,8.717004
42.767,-11.572,8.882250
43.774,-11.572,9.058303
44.780,-11.572,9.244539
45.786,-11.572,9.440218
46.792,-11.572,9.644586
47.799,-11.572,9.857015
48.805,-11.572,10.077153
49.811,-11.572,10.305047
50.818,-11.572,10.541182
51.824,-11.572,10.786391
52.830,-11.572,11.041542
53.836,-11.572,11.307020
54.843,-11.572,11.582242
55.849,-11.572,11.865617
56.855,-11.572,12.154894
57.862,-11.572,12.447530
58.868,-11.572,12.740959
59.874,-11.572,13.032802
60.881,-11.572,13.321025
61.887,-11.572,13.603988
62.893,-11.572,13.880415
63.899,-11.572,14.149332
64.906,-11.572,14.409997
65.912,-11.572,14.661850
66.918,-11.572,14.904470
67.925,-11.572,15.137564
68.931,-11.572,15.361364
69.937,-11.572,15.578849
70.943,-11.572,15.795902
71.950,-11.572,16.018629
72.956,-11.572,290.035848
73.962,-11.572,49.848389
74.969,-11.572,16.809802
75.975,-11.572,500.000000
76.981,-11.572,500.000000
77.987,-11.572,500.000000
78.994,-11.572,500.000000
80.000,-11.572,500.000000
-80.000,-12.579,500.000000
-78.994,-12.579,500.000000
-77.987,-12.579,500.000000
-76.981,-12.579,500.000000
-75.975,-12.579,500.000000
-74.969,-12.579,500.000000
-73.962,-12.579,16.771079
-72.956,-12.579,250.619488
-71.950,-12.579,490.117121
-70.943,-12.579,17.599041
-69.937,-12.579,18.050109
-68.931,-12.579,18.511522
-67.925,-12.579,18.956384
-66.918,-12.579,19.339911
-65.912,-12.579,19.603828
-64.906,-12.579,19.687642
-63.899,-12.579,19.545633
-62.893,-12.579,19.159307
-61.887,-12.579,18.547215
-60.881,-12.579,17.761186
-59.874,-12.579,16.869565
-58.868,-12.579,15.938084
-57.862,-12.579,15.018317
-56.855,-12.579,14.144599
-55.849,-12.579,13.336211
-54.843,-12.579,12.601614
-53.836,-12.579,11.942612
-52.830,-12.579,11.357367
-51.824,-12.579,10.842105
-50.818,-12.579,10.391808
-49.811,-12.579,10.000278
-48.805,-12.579,9.660091
-47.799,-12.579,9.363030
-46.792,-12.579,9.101042
-45.786,-12.579,8.867106
-44.780,-12.579,8.655622
-43.774,-12.579,8.462476
-42.767,-12.579,8.284966
-41.761,-12.579,8.121597
-40.755,-12.579,7.971790
-39.748,-12.579,7.835539
-38.742,-12.579,7.713063
-37.736,-12.579,7.604474
-36.730,-12.579,7.509525
-35.723,-12.579,7.427479
-34.717,-12.579,7.357135
-33.711,-12.579,7.296993
-32.704,-12.579,7.245463
-31.698,-12.579,7.201012
-30.692,-12.579,7.162249
-29.686,-12.579,7.127956
-28.679,-12.579,7.097071
-27.673,-12.579,7.068655
-26.667,-12.579,7.041883
-25.660,-12.579,7.016055
-24.654,-12.579,6.990646
-23.648,-12.579,6.965356
-22.642,-12.579,6.940128
-21.635,-12.579,6.915119
-20.629,-12.579,6.890622
-19.623,-12.579,6.866979
-18.616,-12.579,6.844517
-17.610,-12.579,6.823519
-16.604,-12.579,6.804202
-15.597,-12.579,6.786728
-14.591,-12.579,6.771216
-13.585,-12.579,6.757746
-12.579,-12.579,6.746366
-11.572,-12.579,6.737078
-10.566,-12.579,6.729836
-9.560,-12.579,6.724537
-8.553,-12.579,6.721036
-7.547,-12.579,6.719173
-6.541,-12.579,6.718792
-5.535,-12.579,6.719763
-4.528,-12.579,6.721992
-3.522,-12.579,6.725434
-2.516,-12.579,6.730092
-1.509,-12.579,6.736012
-0.503,-12.579,6.743274
0.503,-12.579,6.751964
1.509,-12.579,6.762149
2.516,-12.579,6.773855
3.522,-12.579,6.787049
4.528,-12.579,6.801648
5.535,-12.579,6.817537
6.541,-12.579,6.834583
7.547,-12.579,6.852646
8.553,-12.579,6.871583
9.560,-12.579,6.891258
10.566,-12.579,6.911540
11.572,-12.579,6.932316
12.579,-12.579,6.953508
13.585,-12.579,6.975098
14.591,-12.579,6.997133
15.597,-12.579,7.019718
16.604,-12.579,7.043008
17.610,-12.579,7.067206
18.616,-12.579,7.092559
19.623,-12.579,7.119341
20.629,-12.579,7.147835
21.635,-12.579,7.178316
22.642,-12.579,7.211037
23.648,-12.579,7.246225
24.654,-12.579,7.284076
25.660,-12.579,7.324775
26.667,-12.579,7.368523
27.673,-12.579,7.415573
28.679,-12.579,7.466278
29.686,-12.579,7.521100
30.692,-12.579,7.580601
31.698,-12.579,7.645415
32.704,-12.579,7.716232
33.711,-12.579,7.793797
34.717,-12.579,7.878906
35.723,-12.579,7.972412
36.730,-12.579,8.075214
37.736,-12.579,8.188232
38.742,-12.579,8.312347
39.748,-12.579,8.448311
40.755,-12.579,8.596651
41.761,-12.579,8.757597
42.767,-12.579,8.931042
43.774,-12.579,9.116568
44.780,-12.579,9.313511
45.786,-12.579,9.521050
46.792,-12.579,9.738311
47.799,-12.579,9.964500
48.805,-12.579,10.199045
49.811,-12.579,10.441707
50.818,-12.579,10.692614
51.824,-12.579,10.952158
52.830,-12.579,11.220719
53.836,-12.579,11.498262
54.843,-12.579,11.783987
55.849,-12.579,12.076292
56.855,-12.579,12.373009
57.862,-12.579,12.671701
58.868,-12.579,12.969910
59.874,-12.579,13.265362
60.881,-12.579,13.556116
61.887,-12.579,13.840610
62.893,-12.579,14.117643
63.899,-12.579,14.386316
64.906,-12.579,14.645966
65.912,-12.579,14.896115
66.918,-12.579,15.136425
67.925,-12.579,15.366687
68.931,-12.579,15.587221
69.937,-12.579,15.801139
70.943,-12.579,16.014502
71.950,-12.579,490.097431
72.956,-12.579,250.400829
73.962,-12.579,16.722358
74.969,-12.579,500.000000
75.975,-12.579,500.000000
76.981,-12.579,500.000000
77.987,-12.579,500.000000
78.994,-12.579,500.000000
80.000,-12.579,500.000000
-80.000,-13.585,500.000000
-78.994,-13.585,500.000000
-77.987,-13.585,500.000000
-76.981,-13.585,500.000000
-75.975,-13.585,500.000000
-74.969,-13.585,500.000000
-73.962,-13.585,16.025482
-72.956,-13.585,207.238091
-71.950,-13.585,446.568715
-70.943,-13.585,16.679019
-69.937,-13.585,17.065756
-68.931,-13.585,17.469425
-67.925,-13.585,17.869503
-66.918,-13.585,18.229456
-65.912,-13.585,18.499092
-64.906,-13.585,18.623354
-63.899,-13.585,18.557400
-62.893,-13.585,18.278530
-61.887,-13.585,17.796115
-60.881,-13.585,17.150023
-59.874,-13.585,16.397377
-58.868,-13.585,15.595784
-57.862,-13.585,14.792099
-56.855,-13.585,14.018609
-55.849,-13.585,13.294289
-54.843,-13.585,12.628243
-53.836,-13.585,12.023301
-52.830,-13.585,11.478735
-51.824,-13.585,10.991868
-50.818,-13.585,10.558812
-49.811,-13.585,10.174677
-48.805,-13.585,9.833699
-47.799,-13.585,9.529616
-46.792,-13.585,9.256317
-45.786,-13.585,9.008441
-44.780,-13.585,8.781706
-43.774,-13.585,8.572998
-42.767,-13.585,8.380336
-41.761,-13.585,8.202732
-40.755,-13.585,8.039962
-39.748,-13.585,7.892281
-38.742,-13.585,7.760088
-37.736,-13.585,7.643576
-36.730,-13.585,7.542466
-35.723,-13.585,7.455888
-34.717,-13.585,7.382433
-33.711,-13.585,7.320354
-32.704,-13.585,7.267799
-31.698,-13.585,7.223003
-30.692,-13.585,7.184377
-29.686,-13.585,7.150533
-28.679,-13.585,7.120262
-27.673,-13.585,7.092493
-26.667,-13.585,7.066273
-25.660,-13.585,7.040796
-24.654,-13.585,7.015458
-23.648,-13.585,6.989919
-22.642,-13.585,6.964126
-21.635,-13.585,6.938271
-20.629,-13.585,6.912709
-19.623,-13.585,6.887851
-18.616,-13.585,6.864093
-17.610,-13.585,6.841772
-16.604,-13.585,6.821156
-15.597,-13.585,6.802446
-14.591,-13.585,6.785791
-13.585,-13.585,6.771300
-12.579,-13.585,6.759038
-11.572,-13.585,6.749019
-10.566,-13.585,6.741196
-9.560,-13.585,6.735460
-8.553,-13.585,6.731653
-7.547,-13.585,6.729594
-6.541,-13.585,6.729102
-5.535,-13.585,6.730020
-4.528,-13.585,6.732227
-3.522,-13.585,6.735649
-2.516,-13.585,6.740265
-1.509,-13.585,6.746099
-0.503,-13.585,6.753215
0.503,-13.585,6.761687
1.509,-13.585,6.771577
2.516,-13.585,6.782912
3.522,-13.585,6.795668
4.528,-13.585,6.809785
5.535,-13.585,6.825176
6.541,-13.585,6.841744
7.547,-13.585,6.859388
8.553,-13.585,6.878004
9.560,-13.585,6.897478
10.566,-13.585,6.917684
11.572,-13.585,6.938480
12.579,-13.585,6.959733
13.585,-13.585,6.981355
14.591,-13.585,7.003337
15.597,-13.585,7.025772
16.604,-13.585,7.048846
17.610,-13.585,7.072821
18.616,-13.585,7.097999
19.623,-13.585,7.124695
20.629,-13.585,7.153207
21.635,-13.585,7.183803
22.642,-13.585,7.216716
23.648,-13.585,7.252151
24.654,-13.585,7.290292
25.660,-13.585,7.331323
26.667,-13.585,7.375454
27.673,-13.585,7.422953
28.679,-13.585,7.474179
29.686,-13.585,7.529590
30.692,-13.585,7.589748
31.698,-13.585,7.655299
32.704,-13.585,7.726972
33.711,-13.585,7.805573
34.717,-13.585,7.891990
35.723,-13.585,7.987198
36.730,-13.585,8.092253
37.736,-13.585,8.208264
38.742,-13.585,8.336320
39.748,-13.585,8.477374
40.755,-13.585,8.632125
41.761,-13.585,8.800924
42.767,-13.585,8.983724
43.774,-13.585,9.180107
44.780,-13.585,9.389354
45.786,-13.585,9.610544
46.792,-13.585,9.842654
47.799,-13.585,10.084680
48.805,-13.585,10.335774
49.811,-13.585,10.595341
50.818,-13.585,10.863079
51.824,-13.585,11.138888
52.830,-13.585,11.422635
53.836,-13.585,11.713838
54.843,-13.585,12.011422
55.849,-13.585,12.313686
56.855,-13.585,12.618482
57.862,-13.585,12.923456
58.868,-13.585,13.226275
59.874,-13.585,13.524815
60.881,-13.585,13.817289
61.887,-13.585,14.102286
62.893,-13.585,14.378745
63.899,-13.585,14.645903
64.906,-13.585,14.903224
65.912,-13.585,15.150349
66.918,-13.585,15.387048
67.925,-13.585,15.613214
68.931,-13.585,15.829267
69.937,-13.585,16.038472
70.943,-13.585,16.247079
71.950,-13.585,446.582090
72.956,-13.585,207.597986
73.962,-13.585,16.941957
74.969,-13.585,500.000000
75.975,-13.585,500.000000
76.981,-13.585,500.000000
77.987,-13.585,500.000000
78.994,-13.585,500.000000
80.000,-13.585,500.000000
-80.000,-14.591,500.000000
-78.994,-14.591,500.000000
-77.987,-14.591,500.000000
-76.981,-14.591,500.000000
-75.975,-14.591,500.000000
-74.969,-14.591,500.000000
-73.962,-14.591,15.289773
-72.956,-14.591,160.527069
-71.950,-14.591,399.633905
-70.943,-14.591,15.770745
-69.937,-14.591,16.092548
-68.931,-14.591,16.436599
-67.925,-14.591,16.788361
-66.918,-14.591,17.119396
-65.912,-14.591,17.387875
-64.906,-14.591,17.544570
-63.899,-14.591,17.545647
-62.893,-14.591,17.364348
-61.887,-14.591,17.001813
-60.881,-14.591,16.487991
-59.874,-14.591,15.870612
-58.868,-14.591,15.199709
-57.862,-14.591,14.516776
-56.855,-14.591,13.850862
-55.849,-14.591,13.219382
-54.843,-14.591,12.631003
-53.836,-14.591,12.088767
-52.830,-14.591,11.592527
-51.824,-14.591,11.140435
-50.818,-14.591,10.729678
-49.811,-14.591,10.356773
-48.805,-14.591,10.017743
-47.799,-14.591,9.708394
-46.792,-14.591,9.424688
-45.786,-14.591,9.163095
-44.780,-14.591,8.920820
-43.774,-14.591,8.695895
-42.767,-14.591,8.487183
-41.761,-14.591,8.294296
-40.755,-14.591,8.117443
-39.748,-14.591,7.957198
-38.742,-14.591,7.814203
-37.736,-14.591,7.688810
-36.730,-14.591,7.580761
-35.723,-14.591,7.489050
-34.717,-14.591,7.412002
-33.711,-14.591,7.347549
-32.704,-14.591,7.293541
-31.698,-14.591,7.247961
-30.692,-14.591,7.209027
-29.686,-14.591,7.175200
-28.679,-14.591,7.145142
-27.673,-14.591,7.117667
-26.667,-14.591,7.091709
-25.660,-14.591,7.066346
-24.654,-14.591,7.040876
-23.648,-14.591,7.014903
-22.642,-14.591,6.988374
-21.635,-14.591,6.961533
-20.629,-14.591,6.934808
-19.623,-14.591,6.908687
-18.616,-14.591,6.883630
-17.610,-14.591,6.860023
-16.604,-14.591,6.838169
-15.597,-14.591,6.818298
-14.591,-14.591,6.800582
-13.585,-14.591,6.785148
-12.579,-14.591,6.772081
-11.572,-14.591,6.761405
-10.566,-14.591,6.753077
-9.560,-14.591,6.746981
-8.553,-14.591,6.742939
-7.547,-14.591,6.740746
-6.541,-14.591,6.740193
-5.535,-14.591,6.741094
-4.528,-14.591,6.743300
-3.522,-14.591,6.746708
-2.516,-14.591,6.751269
-1.509,-14.591,6.756987
-0.503,-14.591,6.763909
0.503,-14.591,6.772104
1.509,-14.591,6.781632
2.516,-14.591,6.792524
3.522,-14.591,6.804768
4.528,-14.591,6.818320
5.535,-14.591,6.833122
6.541,-14.591,6.849114
7.547,-14.591,6.866236
8.553,-14.591,6.884427
9.560,-14.591,6.903604
10.566,-14.591,6.923647
11.572,-14.591,6.944394
12.579,-14.591,6.965653
13.585,-14.591,6.987261
14.591,-14.591,7.009145
15.597,-14.591,7.031377
16.604,-14.591,7.054179
17.610,-14.591,7.077877
18.616,-14.591,7.102838
19.623,-14.591,7.129418
20.629,-14.591,7.157931
21.635,-14.591,7.188639
22.642,-14.591,7.221756
23.648,-14.591,7.257463
24.654,-14.591,7.295928
25.660,-14.591,7.337329
26.667,-14.591,7.381881
27.673,-14.591,7.429862
28.679,-14.591,7.481634
29.686,-14.591,7.537658
30.692,-14.591,7.598498
31.698,-14.591,7.664825
32.704,-14.591,7.737406
33.711,-14.591,7.817114
34.717,-14.591,7.904931
35.723,-14.591,8.001962
36.730,-14.591,8.109431
37.736,-14.591,8.228656
38.742,-14.591,8.360969
39.748,-14.591,8.507577
40.755,-14.591,8.669404
41.761,-14.591,8.846954
42.767,-14.591,9.040250
43.774,-14.591,9.248869
44.780,-14.591,9.472029
45.786,-14.591,9.708693
46.792,-14.591,9.957661
47.799,-14.591,10.217676
48.805,-14.591,10.487546
49.811,-14.591,10.766250
50.818,-14.591,11.052982
51.824,-14.591,11.347096
52.830,-14.591,11.647918
53.836,-14.591,11.954490
54.843,-14.591,12.265390
55.849,-14.591,12.578726
56.855,-14.591,12.892293
57.862,-14.591,13.203792
58.868,-14.591,13.511025
59.874,-14.591,13.812062
60.881,-14.591,14.105341
61.887,-14.591,14.389681
62.893,-14.591,14.664243
63.899,-14.591,14.928467
64.906,-14.591,15.182002
65.912,-14.591,15.424648
66.918,-14.591,15.656317
67.925,-14.591,15.877023
68.931,-14.591,16.087298
69.937,-14.591,16.290575
70.943,-14.591,16.493309
71.950,-14.591,399.883562
72.956,-14.591,161.657700
73.962,-14.591,17.172444
74.969,-14.591,500.000000
75.975,-14.591,500.000000
76.981,-14.591,500.000000
77.987,-14.591,500.000000
78.994,-14.591,500.000000
80.000,-14.591,500.000000
-80.000,-15.597,500.000000
-78.994,-15.597,500.000000
-77.987,-15.597,500.000000
-76.981,-15.597,500.000000
-75.975,-15.597,500.000000
-74.969,-15.597,500.000000
-73.962,-15.597,14.574091
-72.956,-15.597,110.507383
-71.950,-15.597,349.328386
-70.943,-15.597,14.887132
-69.937,-15.597,15.144029
-68.931,-15.597,15.426617
-67.925,-15.597,15.725545
-66.918,-15.597,16.019861
-65.912,-15.597,16.276380
-64.906,-15.597,16.452873
-63.899,-15.597,16.507888
-62.893,-15.597,16.411720
-61.887,-15.597,16.158282
-60.881,-15.597,15.769103
-59.874,-15.597,15.283704
-58.868,-15.597,14.744611
-57.862,-15.597,14.187179
-56.855,-15.597,13.636130
-55.849,-15.597,13.106230
-54.843,-15.597,12.604742
-53.836,-15.597,12.134151
-52.830,-15.597,11.694360
-51.824,-15.597,11.284038
-50.818,-15.597,10.901324
-49.811,-15.597,10.544139
-48.805,-15.597,10.210361
-47.799,-15.597,9.897968
-46.792,-15.597,9.605144
-45.786,-15.597,9.330370
-44.780,-15.597,9.072523
-43.774,-15.597,8.830948
-42.767,-15.597,8.605492
-41.761,-15.597,8.396480
-40.755,-15.597,8.204623
-39.748,-15.597,8.030857
-38.742,-15.597,7.876103
-37.736,-15.597,7.740923
-36.730,-15.597,7.625150
-35.723,-15.597,7.527650
-34.717,-15.597,7.446433
-33.711,-15.597,7.379055
-32.704,-15.597,7.323039
-31.698,-15.597,7.276121
-30.692,-15.597,7.236331
-29.686,-15.597,7.201990
-28.679,-15.597,7.171651
-27.673,-15.597,7.144032
-26.667,-15.597,7.117968
-25.660,-15.597,7.092430
-24.654,-15.597,7.066601
-23.648,-15.597,7.040007
-22.642,-15.597,7.012588
-21.635,-15.597,6.984650
-20.629,-15.597,6.956704
-19.623,-15.597,6.929312
-18.616,-15.597,6.902990
-17.610,-15.597,6.878161
-16.604,-15.597,6.855155
-15.597,-15.597,6.834220
-14.591,-15.597,6.815540
-13.585,-15.597,6.799257
-12.579,-15.597,6.785468
-11.572,-15.597,6.774216
-10.566,-15.597,6.765461
-9.560,-15.597,6.759080
-8.553,-15.597,6.754874
-7.547,-15.597,6.752610
-6.541,-15.597,6.752051
-5.535,-15.597,6.752982
-4.528,-15.597,6.755222
-3.522,-15.597,6.758639
-2.516,-15.597,6.763156
-1.509,-15.597,6.768750
-0.503,-15.597,6.775451
0.503,-15.597,6.783319
1.509,-15.597,6.792418
2.516,-15.597,6.802786
3.522,-15.597,6.814419
4.528,-15.597,6.827290
5.535,-15.597,6.841365
6.541,-15.597,6.856622
7.547,-15.597,6.873047
8.553,-15.597,6.890623
9.560,-15.597,6.909308
10.566,-15.597,6.929002
11.572,-15.597,6.949532
12.579,-15.597,6.970669
13.585,-15.597,6.992177
14.591,-15.597,7.013911
15.597,-15.597,7.035918
16.604,-15.597,7.058454
17.610,-15.597,7.081910
18.616,-15.597,7.106715
19.623,-15.597,7.133259
20.629,-15.597,7.161868
21.635,-15.597,7.192792
22.642,-15.597,7.226222
23.648,-15.597,7.262311
24.654,-15.597,7.301206
25.660,-15.597,7.343072
26.667,-15.597,7.388125
27.673,-15.597,7.436645
28.679,-15.597,7.489000
29.686,-15.597,7.545656
30.692,-15.597,7.607195
31.698,-15.597,7.674314
32.704,-15.597,7.747832
33.711,-15.597,7.828694
34.717,-15.597,7.917988
35.723,-15.597,8.016956
36.730,-15.597,8.127003
37.736,-15.597,8.249665
38.742,-15.597,8.386540
39.748,-15.597,8.539137
40.755,-15.597,8.708659
41.761,-15.597,8.895803
42.767,-15.597,9.100681
